date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2015-11-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.46,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2015-12-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.7567,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-01-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-02-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-03-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-04-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-05-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-06-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-07-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-08-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.83,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-09-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.63,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-10-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.7233,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-11-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.9,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2016-12-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.0633,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-01-15,Bread (rye) - Retail,Loaf,cereals and tubers,9.6267,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-02-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.4133,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-03-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.68,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-04-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.68,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-05-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.68,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-06-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.68,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-07-15,Bread (rye) - Retail,Loaf,cereals and tubers,10.68,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-09-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.2033,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-10-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.6033,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-11-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.7067,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2017-12-15,Bread (rye) - Retail,Loaf,cereals and tubers,11.8767,UAH,Ukraine,,3166,Sums,1876,374,15,37,1,1876_374_15_37,
2014-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.22,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.22,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.35,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.35,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.35,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-08-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.42,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.5767,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.89,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.89,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,5.89,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-01-15,Bread (wheat) - Retail,Loaf,cereals and tubers,6.0633,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-02-15,Bread (wheat) - Retail,Loaf,cereals and tubers,6.21,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,7.9633,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.35,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.35,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.35,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.4967,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-08-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.57,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.57,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.5967,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,10.65,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2015-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.2133,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-01-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-02-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-08-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.3,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.8667,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,12.43,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2016-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,12.99,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-01-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.39,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-02-15,Bread (wheat) - Retail,Loaf,cereals and tubers,12.25,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-03-15,Bread (wheat) - Retail,Loaf,cereals and tubers,12.5067,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-04-15,Bread (wheat) - Retail,Loaf,cereals and tubers,12.4433,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-05-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.7367,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-06-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.79,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-07-15,Bread (wheat) - Retail,Loaf,cereals and tubers,11.7033,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-09-15,Bread (wheat) - Retail,Loaf,cereals and tubers,12.7533,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-10-15,Bread (wheat) - Retail,Loaf,cereals and tubers,13.23,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-11-15,Bread (wheat) - Retail,Loaf,cereals and tubers,13.4133,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2017-12-15,Bread (wheat) - Retail,Loaf,cereals and tubers,13.56,UAH,Ukraine,,3166,Sums,1876,375,15,37,1,1876_375_15_37,
2014-03-15,Fat (salo) - Retail,KG,oil and fats,20.13,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-04-15,Fat (salo) - Retail,KG,oil and fats,20.71,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-05-15,Fat (salo) - Retail,KG,oil and fats,21.25,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-06-15,Fat (salo) - Retail,KG,oil and fats,21.25,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-07-15,Fat (salo) - Retail,KG,oil and fats,21.25,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-08-15,Fat (salo) - Retail,KG,oil and fats,21.7367,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-09-15,Fat (salo) - Retail,KG,oil and fats,23.91,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-10-15,Fat (salo) - Retail,KG,oil and fats,27.05,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-11-15,Fat (salo) - Retail,KG,oil and fats,29.0667,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-12-15,Fat (salo) - Retail,KG,oil and fats,30.6467,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-01-15,Fat (salo) - Retail,KG,oil and fats,31.18,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-02-15,Fat (salo) - Retail,KG,oil and fats,31.18,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-03-15,Fat (salo) - Retail,KG,oil and fats,31.18,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-04-15,Fat (salo) - Retail,KG,oil and fats,31.18,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-05-15,Fat (salo) - Retail,KG,oil and fats,32.85,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-06-15,Fat (salo) - Retail,KG,oil and fats,35.8833,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-07-15,Fat (salo) - Retail,KG,oil and fats,37.0333,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-08-15,Fat (salo) - Retail,KG,oil and fats,39.64,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-09-15,Fat (salo) - Retail,KG,oil and fats,39.64,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-10-15,Fat (salo) - Retail,KG,oil and fats,39.8833,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-11-15,Fat (salo) - Retail,KG,oil and fats,40.8767,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2015-12-15,Fat (salo) - Retail,KG,oil and fats,41.4833,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-01-15,Fat (salo) - Retail,KG,oil and fats,40.2267,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-02-15,Fat (salo) - Retail,KG,oil and fats,39.34,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-03-15,Fat (salo) - Retail,KG,oil and fats,39.34,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-04-15,Fat (salo) - Retail,KG,oil and fats,38.8433,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-05-15,Fat (salo) - Retail,KG,oil and fats,34.5,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-06-15,Fat (salo) - Retail,KG,oil and fats,33.68,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-07-15,Fat (salo) - Retail,KG,oil and fats,33.68,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-08-15,Fat (salo) - Retail,KG,oil and fats,33.68,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-09-15,Fat (salo) - Retail,KG,oil and fats,33.68,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-10-15,Fat (salo) - Retail,KG,oil and fats,33.68,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-11-15,Fat (salo) - Retail,KG,oil and fats,35.0,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2016-12-15,Fat (salo) - Retail,KG,oil and fats,35.0,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-01-15,Fat (salo) - Retail,KG,oil and fats,35.0,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-02-15,Fat (salo) - Retail,KG,oil and fats,34.56,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-03-15,Fat (salo) - Retail,KG,oil and fats,35.0,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-04-15,Fat (salo) - Retail,KG,oil and fats,35.0,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-05-15,Fat (salo) - Retail,KG,oil and fats,39.1333,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-06-15,Fat (salo) - Retail,KG,oil and fats,41.2,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-07-15,Fat (salo) - Retail,KG,oil and fats,42.02,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-09-15,Fat (salo) - Retail,KG,oil and fats,45.7733,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-10-15,Fat (salo) - Retail,KG,oil and fats,49.9567,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-11-15,Fat (salo) - Retail,KG,oil and fats,57.0367,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2017-12-15,Fat (salo) - Retail,KG,oil and fats,57.0367,UAH,Ukraine,,3166,Sums,1876,376,15,5,6,1876_376_15_5,
2014-03-15,Rice - Retail,KG,cereals and tubers,9.2,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-04-15,Rice - Retail,KG,cereals and tubers,9.8767,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-05-15,Rice - Retail,KG,cereals and tubers,9.8533,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-06-15,Rice - Retail,KG,cereals and tubers,10.53,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-07-15,Rice - Retail,KG,cereals and tubers,10.92,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-08-15,Rice - Retail,KG,cereals and tubers,11.52,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-09-15,Rice - Retail,KG,cereals and tubers,12.9567,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-10-15,Rice - Retail,KG,cereals and tubers,13.95,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-11-15,Rice - Retail,KG,cereals and tubers,14.2767,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-12-15,Rice - Retail,KG,cereals and tubers,15.4367,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-01-15,Rice - Retail,KG,cereals and tubers,18.1167,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-02-15,Rice - Retail,KG,cereals and tubers,20.55,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-03-15,Rice - Retail,KG,cereals and tubers,24.9,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-04-15,Rice - Retail,KG,cereals and tubers,24.6633,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-05-15,Rice - Retail,KG,cereals and tubers,23.38,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-06-15,Rice - Retail,KG,cereals and tubers,19.9167,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-07-15,Rice - Retail,KG,cereals and tubers,18.3667,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-08-15,Rice - Retail,KG,cereals and tubers,18.19,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-09-15,Rice - Retail,KG,cereals and tubers,18.27,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-10-15,Rice - Retail,KG,cereals and tubers,17.86,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-11-15,Rice - Retail,KG,cereals and tubers,16.6867,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2015-12-15,Rice - Retail,KG,cereals and tubers,17.09,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-01-15,Rice - Retail,KG,cereals and tubers,16.9967,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-02-15,Rice - Retail,KG,cereals and tubers,17.1,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-03-15,Rice - Retail,KG,cereals and tubers,16.55,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-04-15,Rice - Retail,KG,cereals and tubers,16.32,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-05-15,Rice - Retail,KG,cereals and tubers,16.02,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-06-15,Rice - Retail,KG,cereals and tubers,15.7733,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-07-15,Rice - Retail,KG,cereals and tubers,15.8833,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-08-15,Rice - Retail,KG,cereals and tubers,16.09,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-09-15,Rice - Retail,KG,cereals and tubers,16.2133,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-10-15,Rice - Retail,KG,cereals and tubers,16.6567,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-11-15,Rice - Retail,KG,cereals and tubers,16.7067,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2016-12-15,Rice - Retail,KG,cereals and tubers,16.3467,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-01-15,Rice - Retail,KG,cereals and tubers,16.5167,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-02-15,Rice - Retail,KG,cereals and tubers,17.23,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-03-15,Rice - Retail,KG,cereals and tubers,16.7333,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-04-15,Rice - Retail,KG,cereals and tubers,16.7667,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-05-15,Rice - Retail,KG,cereals and tubers,16.9567,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-06-15,Rice - Retail,KG,cereals and tubers,17.2167,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-07-15,Rice - Retail,KG,cereals and tubers,17.62,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-09-15,Rice - Retail,KG,cereals and tubers,18.51,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-10-15,Rice - Retail,KG,cereals and tubers,19.0133,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-11-15,Rice - Retail,KG,cereals and tubers,20.1733,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2017-12-15,Rice - Retail,KG,cereals and tubers,19.96,UAH,Ukraine,,3167,Ternopil,1877,52,15,5,1,1877_52_15_5,
2014-03-15,Milk - Retail,L,milk and dairy,7.48,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-04-15,Milk - Retail,L,milk and dairy,7.48,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-05-15,Milk - Retail,L,milk and dairy,7.48,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-06-15,Milk - Retail,L,milk and dairy,7.59,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-07-15,Milk - Retail,L,milk and dairy,7.59,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-08-15,Milk - Retail,L,milk and dairy,7.6733,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-09-15,Milk - Retail,L,milk and dairy,7.79,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-10-15,Milk - Retail,L,milk and dairy,7.82,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-11-15,Milk - Retail,L,milk and dairy,7.99,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2014-12-15,Milk - Retail,L,milk and dairy,8.1867,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-01-15,Milk - Retail,L,milk and dairy,8.3633,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-02-15,Milk - Retail,L,milk and dairy,8.7333,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-03-15,Milk - Retail,L,milk and dairy,9.4967,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-04-15,Milk - Retail,L,milk and dairy,9.57,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-05-15,Milk - Retail,L,milk and dairy,9.57,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-06-15,Milk - Retail,L,milk and dairy,9.57,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-07-15,Milk - Retail,L,milk and dairy,9.66,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-08-15,Milk - Retail,L,milk and dairy,9.7867,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-09-15,Milk - Retail,L,milk and dairy,9.92,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-10-15,Milk - Retail,L,milk and dairy,10.3967,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-11-15,Milk - Retail,L,milk and dairy,10.6533,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2015-12-15,Milk - Retail,L,milk and dairy,11.04,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-01-15,Milk - Retail,L,milk and dairy,11.2033,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-02-15,Milk - Retail,L,milk and dairy,10.86,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-03-15,Milk - Retail,L,milk and dairy,11.1667,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-04-15,Milk - Retail,L,milk and dairy,11.0833,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-05-15,Milk - Retail,L,milk and dairy,11.37,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-06-15,Milk - Retail,L,milk and dairy,11.12,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-07-15,Milk - Retail,L,milk and dairy,11.24,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-08-15,Milk - Retail,L,milk and dairy,11.22,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
2016-09-15,Milk - Retail,L,milk and dairy,11.3467,UAH,Ukraine,,3167,Ternopil,1877,81,15,15,3,1877_81_15_15,
